radio,mcc,net,area,cell,unit,lon,lat,range_,samples,changeable,created,updated,averagesig,county,subcounty,ward
UMTS,639,2,2519,196861154,0,39.573440551758,-3.9955902099609,1000,1,1,1489993941,1489972365,0,Mombasa,Jomvu  Sub County,Jomvu Kuu Ward
UMTS,639,2,2518,262427754,0,37.650833129883,0.077590942382812,1000,1,1,1489993941,1489972939,0,MERU,Imenti North Sub County,Nyaki west Ward
UMTS,639,2,2515,196840018,0,39.648971557617,-4.0464019775391,1000,1,1,1489993941,1489972324,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
UMTS,639,2,2515,196859644,0,39.633865356445,-4.0299224853516,1000,1,1,1489993941,1489972324,0,Mombasa,Jomvu  Sub County,Mikindani Ward
UMTS,639,2,2515,196859069,0,39.648971557617,-4.0477752685547,1000,1,1,1489993941,1489972324,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
UMTS,639,2,5564,157345822,0,34.466171264648,-0.51979064941406,1000,2,1,1489997460,1489977900,0,Homa Bay,Homa Bay Town Sub County,Homa Bay Central Ward
UMTS,639,2,5564,157345814,0,34.466171264648,-0.51979064941406,1000,2,1,1489997509,1489977839,0,Homa Bay,Homa Bay Town Sub County,Homa Bay Central Ward
UMTS,639,2,5564,157345826,0,34.466171264648,-0.51979064941406,1000,1,1,1489997780,1489977980,0,Homa Bay,Homa Bay Town Sub County,Homa Bay Central Ward
UMTS,639,2,5564,157339115,0,34.83283996582,-0.50331115722656,1000,1,1,1489998655,1489976835,0,Homa Bay,Kabondo Kasipul Sub County,Kojwach Ward
UMTS,639,2,5508,98398626,0,36.813126,-1.325912,1000,2,1,1490004864,1490690651,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98398630,0,36.850307,-1.326542,1000,4,1,1490004864,1518532452,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,5508,98398627,0,36.850204467773,-1.3204193115234,1000,1,1,1490004864,1489979090,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,5508,98398631,0,36.844711303711,-1.3272857666016,1000,2,1,1490004864,1491210238,0,Nairobi,Langata  Sub County,South C Ward
UMTS,639,2,4526,98397347,0,36.81524,-1.326604,5054,3,1,1490004864,1494146857,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,45015,98398317,0,36.792526245117,-1.3149261474609,1000,1,1,1490004864,1489979090,0,Nairobi,Kibra  Sub County,Lindi Ward
UMTS,639,2,45015,98421144,0,36.792526245117,-1.3204193115234,1000,1,1,1490004864,1489979090,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,3,376,469956,0,36.804885864258,-1.3217926025391,1000,1,1,1490006319,1489983846,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,4526,98420464,0,36.789779663086,-1.3231658935547,1000,3,1,1490006317,1492169614,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,3,378,468948,0,36.787033081055,-1.3286590576172,1000,1,1,1490006321,1489980771,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,4526,98414652,0,36.782913208008,-1.3245391845703,1000,1,1,1490006317,1489980771,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
GSM,639,2,2173,8630,0,37.302017,0.167542,1000,2,1,1490006451,1490072048,0,LAIKIPIA,Laikipia North Sub County,Mugogodo East Ward
GSM,639,2,2173,8631,0,37.302017,0.167542,1000,2,1,1490006451,1490072048,0,LAIKIPIA,Laikipia North Sub County,Mugogodo East Ward
GSM,639,3,78,39635,0,36.809005737305,-1.3204193115234,1000,1,1,1490006453,1489983846,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,4508,98409971,0,36.7939,-1.29158,1534,2,1,1490012021,1492329730,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,3,376,510181,0,36.817245483398,-1.3190460205078,1000,1,1,1490012021,1489986839,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,5098,462,0,34.221724,-0.915986,10744,2,1,1490014392,1491414300,0,Migori,Nyatike Sub County,North Kadem Ward
UMTS,639,2,4502,65556492,0,36.807632446289,-1.2325286865234,1000,3,1,1490024563,1491893749,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,5515,72449834,0,36.712875,-1.260452,1000,3,1,1490024564,1491414300,0,Kiambu,Kabete Sub County,Uthiru Ward
UMTS,639,2,4525,72508721,0,36.87885,-1.234385,1000,6,1,1490038921,1494153744,0,Nairobi,Kasarani  Sub County,Kasarani Ward
UMTS,639,2,4525,72508722,0,36.879043579102,-1.2407684326172,1000,1,1,1490038921,1489998607,0,Nairobi,Ruaraka  Sub County,Babandogo
UMTS,639,2,44817,98394928,0,36.814498901367,-1.3025665283203,1000,1,1,1490049295,1490004717,0,Nairobi,Kibra  Sub County,Woodley/kenyatta Golf Course Ward
UMTS,639,2,44561,98394670,0,36.803512573242,-1.3231658935547,1000,1,1,1490049292,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,36117,72469335,0,36.758193969727,-1.3410186767578,1000,1,1,1490049292,1490004717,0,Nairobi,Langata  Sub County,Karen Ward
UMTS,639,2,44561,98409566,0,36.791152954102,-1.3272857666016,1000,1,1,1490049293,1490004717,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,44817,98414470,0,36.81037902832,-1.2998199462891,1000,1,1,1490049295,1490004717,0,Nairobi,Kibra  Sub County,Woodley/kenyatta Golf Course Ward
UMTS,639,2,44561,98399088,0,36.796646118164,-1.3245391845703,1000,1,1,1490049292,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,36117,72473845,0,36.758193969727,-1.3410186767578,1000,1,1,1490049292,1490004717,0,Nairobi,Langata  Sub County,Karen Ward
UMTS,639,2,44561,98414667,0,36.796646118164,-1.3245391845703,1000,1,1,1490049293,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,44817,98390637,0,36.815872192383,-1.3025665283203,1000,1,1,1490049294,1490004717,0,Nairobi,Kibra  Sub County,Woodley/kenyatta Golf Course Ward
UMTS,639,2,44817,98389718,0,36.815872192383,-1.3025665283203,1000,1,1,1490049293,1490004717,0,Nairobi,Kibra  Sub County,Woodley/kenyatta Golf Course Ward
GSM,639,2,2832,1905,0,36.781539916992,-1.3327789306641,1000,1,1,1490050999,1490004717,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
GSM,639,7,11103,20184,0,36.748580932617,-1.3492584228516,1000,1,1,1490051001,1490002421,0,Nairobi,Langata  Sub County,Karen Ward
GSM,639,2,16,6245,0,36.81999206543,-1.3066864013672,1000,1,1,1490050997,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,16,2002,0,36.81999206543,-1.3066864013672,1000,1,1,1490050997,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,16,6244,0,36.81999206543,-1.3066864013672,1000,1,1,1490050997,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,3088,5292,0,36.781539916992,-1.3327789306641,1000,1,1,1490050999,1490004717,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
GSM,639,2,2832,6392,0,36.781539916992,-1.3327789306641,1000,1,1,1490050999,1490004717,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
GSM,639,2,16,2006,0,36.81999206543,-1.3066864013672,1000,1,1,1490050997,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,2832,1901,0,36.781539916992,-1.3327789306641,1000,1,1,1490050999,1490004717,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
GSM,639,2,16,2001,0,36.81999206543,-1.3066864013672,1000,1,1,1490050997,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,16,5327,0,36.81999206543,-1.3066864013672,1000,1,1,1490050997,1490004717,0,Nairobi,Langata  Sub County,Nairobi West Ward
GSM,639,2,2832,4441,0,36.781539916992,-1.3327789306641,1000,1,1,1490050999,1490004717,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,33813,98477077,0,36.81999206543,-1.3094329833984,1000,1,1,1490057803,1490009186,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,33813,98478941,0,36.81999206543,-1.3094329833984,1000,1,1,1490057803,1490009186,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,33813,98413968,0,36.774673461914,-1.3217926025391,1000,1,1,1490057803,1490009186,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,38417,65566210,0,36.789779663086,-1.2586212158203,1000,1,1,1490057803,1490009186,0,Nairobi,Westlands  Sub County,Parklands/highridge Ward
UMTS,639,2,33813,98413366,0,36.81999206543,-1.3066864013672,1000,1,1,1490057803,1490009186,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,44561,98420457,0,36.789779663086,-1.3286590576172,1000,1,1,1490057804,1490009186,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,44561,98422477,0,36.78840637207,-1.3286590576172,1000,1,1,1490057804,1490009186,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,38417,65566214,0,36.789779663086,-1.2586212158203,1000,1,1,1490057803,1490009186,0,Nairobi,Westlands  Sub County,Parklands/highridge Ward
UMTS,639,2,46017,150914176,0,35.025100708008,1.0292816162109,1000,1,1,1490057804,1490005928,0,TRANS NZOIA,Kwanza  Sub County,Bidii Ward
UMTS,639,2,44561,98409570,0,36.791152954102,-1.3272857666016,1000,1,1,1490057803,1490009186,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
UMTS,639,2,45845,137713651,0,34.297256469727,0.17784118652344,1000,1,1,1490065095,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,7,5005,19783552,0,39.577560424805,-0.47721862792969,1000,1,1,1490065098,1490018330,0,TANA RIVER,Bura Sub County,Madogo Ward
UMTS,639,2,34069,98338021,0,36.922988891602,-1.3561248779297,1000,1,1,1490065094,1490018576,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
UMTS,639,2,34069,98467236,0,36.868057250977,-1.3300323486328,1000,1,1,1490065094,1490018576,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,45845,137733646,0,34.291763305664,0.19157409667969,1000,1,1,1490065095,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,47795,137650095,0,34.802627563477,-0.14488220214844,1000,1,1,1490065097,1490018535,0,Kisumu,Kisumu East Sub County,Kolwa East Ward
UMTS,639,2,45845,137731342,0,34.301376342773,0.17372131347656,1000,1,1,1490065095,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,46101,137733648,0,34.294509887695,0.18196105957031,1000,1,1,1490065096,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,56239,33719250,0,35.980911254883,-0.25474548339844,1000,1,1,1490065098,1490018576,0,Nakuru,Rongai  Sub County,Mosop Ward
UMTS,639,2,34069,98487056,0,36.837844848633,-1.3108062744141,1000,1,1,1490065095,1490018535,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,47795,137667102,0,35.102005004883,-0.17784118652344,1000,1,1,1490065097,1490018535,0,Kisumu,Nyando Sub County,Awasi/onjiko Ward
UMTS,639,2,46101,137733647,0,34.297256469727,0.17921447753906,1000,1,1,1490065096,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,34069,98467737,0,36.866683959961,-1.3300323486328,1000,1,1,1490065094,1490018576,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,47795,137665735,0,34.75456237793,-0.10505676269531,1000,1,1,1490065097,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,46771,137665750,0,34.757308959961,-0.091323852539062,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Railways Ward
UMTS,639,2,47795,137672350,0,35.100631713867,-0.17646789550781,1000,1,1,1490065097,1490018535,0,Kisumu,Nyando Sub County,Awasi/onjiko Ward
UMTS,639,2,32021,131124155,0,36.096267700195,-0.28221130371094,1000,1,1,1490065094,1490018576,0,Nakuru,Nakuru East  Sub County,Menengai Ward
UMTS,639,2,33813,98410082,0,36.824111938477,-1.3011932373047,1000,1,1,1490065094,1490018576,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,46771,137673892,0,34.762802124023,-0.10643005371094,1000,1,1,1490065097,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,46771,137645735,0,34.755935668945,-0.10368347167969,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,33813,98421522,0,36.836471557617,-1.3121795654297,1000,4,1,1490065094,1492034470,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,34069,98467736,0,36.868057250977,-1.3300323486328,1000,1,1,1490065094,1490018576,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,2,45845,137736616,0,34.51286315918,-0.091323852539062,1000,1,1,1490065096,1490018535,0,Kisumu,Seme Sub County,Central Seme Ward
UMTS,639,2,46771,137648614,0,34.755935668945,-0.10368347167969,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,46101,137734210,0,34.312362670898,0.15037536621094,1000,1,1,1490065096,1490018535,0,Siaya,Ugunja Sub County,Sidindi Ward
UMTS,639,2,46771,137648601,0,34.753189086914,-0.10505676269531,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,46771,137648724,0,34.761428833008,-0.10643005371094,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,45845,137735390,0,34.294509887695,0.18196105957031,1000,1,1,1490065095,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,34069,98486358,0,36.873550415039,-1.3300323486328,1000,2,1,1490065095,1490436231,0,Nairobi,Langata  Sub County,South C Ward
UMTS,639,2,45845,137713652,0,34.290390014648,0.19020080566406,1000,1,1,1490065095,1490018535,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,45845,137731341,0,34.324722290039,0.14350891113281,1000,1,1,1490065095,1490018535,0,Siaya,Alego Usonga Sub County,North Alego Ward
UMTS,639,2,46771,137648050,0,34.751815795898,-0.10231018066406,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
UMTS,639,2,46771,137665754,0,34.755935668945,-0.095443725585938,1000,1,1,1490065097,1490018535,0,Kisumu,Kisumu Central Sub County,Railways Ward
UMTS,639,2,33813,98398631,0,36.848831176758,-1.3259124755859,1000,1,1,1490065094,1490018576,0,Nairobi,Langata  Sub County,South C Ward
UMTS,639,2,47795,137645772,0,35.070419311523,-0.15998840332031,1000,1,1,1490065097,1490018576,0,Kisumu,Nyando Sub County,Awasi/onjiko Ward
UMTS,639,2,38929,98487813,0,36.922988891602,-1.3561248779297,1000,1,1,1490065095,1490018576,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
UMTS,639,2,47795,137645771,0,35.077285766602,-0.16410827636719,1000,1,1,1490065097,1490018576,0,Kisumu,Nyando Sub County,Awasi/onjiko Ward
UMTS,639,2,45589,137777044,0,34.585648,0.026093,1000,2,1,1490065095,1491883867,0,Vihiga,Luanda Sub County,Luanda Township Ward
UMTS,639,2,42001,98338471,0,36.957321166992,-1.4797210693359,1000,1,1,1490065095,1490018576,0,KAJIADO,Kajiado East Sub County,Oloosirkon/sholinke Ward
UMTS,639,2,46771,137670055,0,34.773788452148,-0.10917663574219,1000,1,1,1490065097,1490018535,0,Kisumu,Kisumu Central Sub County,Shauri Moyo Kaloleni Ward
UMTS,639,2,32021,131106112,0,36.159439086914,-0.33164978027344,1000,1,1,1490065094,1490018576,0,Nakuru,Gilgil Sub County,Mbaruk/eburu Ward
UMTS,639,2,47795,137667104,0,35.176162719727,-0.19706726074219,1000,1,1,1490065097,1490018576,0,KERICHO,Sigowet/Soin Sub County,Soin Ward
UMTS,639,2,46771,137648752,0,34.758682250977,-0.089950561523438,1000,1,1,1490065096,1490018535,0,Kisumu,Kisumu Central Sub County,Railways Ward
UMTS,639,2,46101,137735481,0,34.290390014648,0.19157409667969,1000,2,1,1490065096,1491883867,0,Siaya,Ugunja Sub County,Ugunja Ward
UMTS,639,2,47795,137670212,0,34.876785,-0.168915,1000,2,1,1490065097,1491883867,0,Kisumu,Nyando Sub County,Kobura Ward
UMTS,639,2,45845,137737160,0,34.330215454102,0.11604309082031,1000,2,1,1490065096,1491883867,0,Siaya,Alego Usonga Sub County,North Alego Ward
UMTS,639,2,4524,72527230,0,36.89826965332,-1.2421417236328,1000,1,1,1490065093,1490018166,0,Nairobi,Ruaraka  Sub County,Lucky Summer Ward
UMTS,639,2,34069,98462546,0,36.870803833008,-1.3300323486328,1000,1,1,1490065094,1490018576,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,3344,972,0,36.784286499023,-1.2915802001953,1000,1,1,1490066899,1490018540,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,2,3344,7952,0,36.784286499023,-1.2915802001953,1000,1,1,1490066899,1490018540,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,2,3344,974,0,36.784286499023,-1.2915802001953,1000,1,1,1490066899,1490018540,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,2,3344,970,0,36.784286499023,-1.2915802001953,1000,1,1,1490066899,1490018540,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,3,59,21106,0,39.576187133789,-0.47721862792969,1000,1,1,1490066900,1490018346,0,TANA RIVER,Bura Sub County,Madogo Ward
GSM,639,2,51475,4452,0,34.768295288086,-0.10780334472656,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
GSM,639,2,3344,320,0,36.784286499023,-1.2915802001953,1000,1,1,1490066899,1490018540,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
GSM,639,2,4108,5762,0,36.791152954102,-1.3190460205078,1000,1,1,1490066900,1490018540,0,Nairobi,Langata  Sub County,Mugumo-ini Ward
GSM,639,3,59,31101,0,39.59816,-0.469666,2583,2,1,1490066900,1492143619,0,TANA RIVER,Bura Sub County,Madogo Ward
GSM,639,2,51219,3120,0,34.765548706055,-0.10780334472656,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
GSM,639,2,51219,4444,0,34.764175415039,-0.10643005371094,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
GSM,639,2,51475,271,0,34.769668579102,-0.10780334472656,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Shauri Moyo Kaloleni Ward
GSM,639,2,51219,3124,0,34.765548706055,-0.10643005371094,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
GSM,639,2,51475,276,0,34.768295288086,-0.10780334472656,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Market Milimani Ward
GSM,639,2,51219,4090,0,34.769668579102,-0.10780334472656,1000,1,1,1490066900,1490018540,0,Kisumu,Kisumu Central Sub County,Shauri Moyo Kaloleni Ward
UMTS,639,2,5500,150826600,0,35.283279418945,0.50468444824219,1000,1,1,1490068627,1490025916,0,Uasin Gishu,Kesses Sub County,Racecourse Ward
UMTS,639,3,377,406441,0,36.72248840332,-1.3780975341797,1000,1,1,1490071293,1490048595,0,KAJIADO,Kajiado North Sub County,Nkaimurunya Ward
UMTS,639,2,2549,262500185,0,37.502517700195,-2.8131866455078,1000,2,1,1490071293,1490102436,0,KAJIADO,Loitokitok Sub County,Kimana Ward
GSM,639,2,2018,12091,0,37.503891,-2.8125,1000,2,1,1490071312,1490099314,0,KAJIADO,Loitokitok Sub County,Kimana Ward
LTE,639,2,10014,2943745,0,36.675796508789,-1.3080596923828,1000,1,1,1490078773,1490052941,0,Nairobi,Langata  Sub County,Karen Ward
UMTS,639,2,5508,98420275,0,36.822738647461,-1.3080596923828,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98412292,0,36.813125610352,-1.3176727294922,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98411540,0,36.823465,-1.307281,1000,4,1,1490084844,1523014552,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98419890,0,36.815872192383,-1.3135528564453,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,4503,34099049,0,36.787936,-1.292291,1000,5,1,1490084844,1492540200,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,2,45015,98394666,0,36.806259155273,-1.3231658935547,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98426222,0,36.817245483398,-1.3149261474609,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98413698,0,36.817245483398,-1.3149261474609,1000,2,1,1490084844,1490743913,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,45021,33521612,0,36.891403198242,-1.3176727294922,1000,1,1,1490084844,1490060075,0,Nairobi,Embakasi South Sub County,Kware Ward
UMTS,639,2,4502,65557919,0,36.773987,-1.290894,1000,2,1,1490084844,1492331258,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,2,5508,98420431,0,36.81037902832,-1.3204193115234,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5501,131104550,0,36.06330871582,-0.28633117675781,1000,2,1,1490084844,1490577321,0,Nakuru,Nakuru East  Sub County,Biashara Ward
UMTS,639,2,5508,98426217,0,36.818618774414,-1.3149261474609,1000,2,1,1490084844,1490743913,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5508,98426220,0,36.817245483398,-1.3149261474609,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,5517,72469331,0,36.765060424805,-1.3437652587891,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Karen Ward
UMTS,639,2,45019,33721148,0,36.020736694336,-0.27397155761719,1000,1,1,1490084844,1490059911,0,Nakuru,Rongai  Sub County,Menengai West Ward
UMTS,639,2,5508,98420271,0,36.822738647461,-1.3080596923828,1000,1,1,1490084844,1490059911,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,4515,72460720,0,36.749954223633,-1.2888336181641,1000,1,1,1490084844,1490059911,0,Nairobi,Dagoretti North Sub County,Kabiro Ward
UMTS,639,2,5508,98413702,0,36.817245483398,-1.3149261474609,1000,2,1,1490084844,1490743913,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,45015,98400217,0,36.802378,-1.323131,1000,2,1,1490084844,1505860409,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,4502,65558670,0,36.781539916992,-1.2833404541016,1000,1,1,1490090885,1490067086,0,Nairobi,Dagoretti North Sub County,Kileleshwa Ward
UMTS,639,2,2508,262296908,0,37.502517700195,-0.39894104003906,1000,1,1,1490090885,1490069711,0,EMBU,Runyenjes  Sub County,Kaagari North Ward
UMTS,639,2,2508,262296907,0,37.502517700195,-0.39894104003906,1000,1,1,1490090885,1490069711,0,EMBU,Runyenjes  Sub County,Kaagari North Ward
GSM,639,2,2155,1836,0,37.502517700195,-0.39894104003906,1000,1,1,1490090950,1490069720,0,EMBU,Runyenjes  Sub County,Kaagari North Ward
GSM,639,2,5124,16555,0,35.221481323242,-0.32066345214844,1000,1,1,1490090950,1490068645,0,KERICHO,Ainamoi Sub County,Kapsoit Ward
UMTS,639,2,4502,65556496,0,36.807632,-1.235962,1000,2,1,1490095774,1491204082,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,4502,65556396,0,36.818618774414,-1.2490081787109,1000,1,1,1490095774,1490071064,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,4502,65560684,0,36.826858520508,-1.2572479248047,1000,1,1,1490095774,1490071064,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,4502,65556395,0,36.81999206543,-1.2517547607422,1000,1,1,1490095774,1490071064,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,4502,65556394,0,36.82045,-1.251755,1000,3,1,1490095774,1492253716,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,2508,262316488,0,37.450332641602,-0.53764343261719,1000,1,1,1490096731,1490076931,0,EMBU,Manyatta  Sub County,Kirimari Ward
GSM,639,2,4011,13365,0,36.998519897461,-1.2902069091797,1000,1,1,1490100902,1490076435,0,Machakos,Athi River Sub County,Mathatani Ward
GSM,639,2,4011,13366,0,36.998519897461,-1.2902069091797,1000,1,1,1490100902,1490076435,0,Machakos,Athi River Sub County,Mathatani Ward
LTE,639,2,11009,7908353,0,39.679183959961,-4.0656280517578,1000,1,1,1490112268,1490085620,0,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward
LTE,639,2,11009,7908608,0,39.668727,-4.062663,1000,5,1,1490112269,1505294870,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
LTE,639,2,11001,7968260,0,39.672091,-4.074816,1000,11,1,1490112268,1505229430,0,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward
UMTS,639,2,2507,196658384,0,39.639358520508,-4.1109466552734,1000,1,1,1490115780,1490085661,0,Mombasa,Likoni  Sub County,Shika Adabu Ward
UMTS,639,2,2503,196658580,0,39.580307006836,-4.2208099365234,1000,1,1,1490115780,1490085661,0,Kwale,Matuga Sub County,Tiwi Ward
UMTS,639,2,2503,196642481,0,39.580307006836,-4.2935943603516,1000,1,1,1490115780,1490085661,0,Kwale,Msambweni Sub County,Ukunda Ward
UMTS,639,2,4513,34504150,0,36.376419067383,-0.27259826660156,1000,1,1,1490132556,1490089843,0,NYANDARUA,Olkalou Sub County,Karau Ward
GSM,639,2,5025,16644,0,36.493148803711,-0.31105041503906,1000,1,1,1490133144,1490089843,0,NYANDARUA,Kipipiri Sub County,Wanjohi Ward
LTE,639,2,10300,2842884,0,36.744804,-1.304626,1000,4,1,1490135903,1491445709,0,Nairobi,Dagoretti South Sub County,Ngando Ward
UMTS,639,7,4003,19832757,0,39.515075,-3.908386,2049,2,1,1490138097,1490097387,0,Kilifi,Rabai Sub County,Rabai/kisurutini Ward
UMTS,639,2,4502,65583180,0,36.81037902832,-1.2654876708984,1000,1,1,1490138096,1490093169,0,Nairobi,Westlands  Sub County,Parklands/highridge Ward
UMTS,639,7,4003,19832754,0,39.302901,-3.866503,7391,2,1,1490143075,1490151112,0,Kwale,Kinango Sub County,Chengoni/samburu Ward
UMTS,639,2,2549,262500181,0,37.502517700195,-2.8131866455078,1000,2,1,1490143075,1490132896,0,KAJIADO,Loitokitok Sub County,Kimana Ward
UMTS,639,7,1004,20282547,0,36.804885864258,-1.1309051513672,1000,1,1,1490143075,1490098084,0,Kiambu,Kiambu Town Sub County,Ting'ang'a Ward
GSM,639,7,11103,20265,0,36.763687133789,-1.2627410888672,1000,1,1,1490143925,1490097387,0,Nairobi,Westlands  Sub County,Kitisuru Ward
